Epoch,Loss,Training,Testing
50,0.015120822830444951,73.46014492753623,67.9687539.35494131101568,37.64407896343213
51,0.015004059188853263,73.46014492753623,68.2291666666666639.23060740913077,37.66896782670665
52,0.015012652597003415,72.91666666666666,68.1423611111111138.520651334738346,37.47709255986721
53,0.014875458083930745,73.66394927536231,67.4479166666666639.52690120628698,37.57672613928693
54,0.014862394723511967,73.75452898550725,68.4027777777777939.2618893946055,37.639581126299774
55,0.014927979364076084,74.02626811594203,68.2291666666666639.877466203851775,37.918379123895974
56,0.015026280166466885,74.34329710144928,68.3159722222222140.0762463892949,37.855225392165806
57,0.01494333675211444,73.12047101449275,68.1423611111111138.66883399390022,37.303212130345685
58,0.014904144731385242,73.77717391304348,67.7083333333333439.51721087397417,37.38327048449482
59,0.014789342593425573,73.46014492753623,68.4895833333333439.03213110059547,37.54172561573598
60,0.014799674752652371,73.82246376811594,67.5347222222222139.83562643581653,37.578775958981566
61,0.014792409309763957,73.89039855072464,68.0555555555555639.331570637251026,37.42103874820814
62,0.014672763379312895,74.07155797101449,68.4895833333333439.59429987774056,38.039901275118694
63,0.014973042182808727,73.79981884057972,69.1840277777777939.29992400871309,38.147058823453776
64,0.014690493302646851,74.09420289855072,67.8819444444444439.74253286354159,37.72625548917053
65,0.014774050792349685,73.82246376811594,67.3611111111111139.83997215311826,37.7602496685982
66,0.01487824733272591,73.91304347826086,68.5763888888888939.55968321946695,37.859432721514544
67,0.014661109155192493,73.70923913043478,66.6666666666666640.28160971208178,37.85772660399128
68,0.014791018393583849,75.0,68.8368055555555640.14087132441315,38.29840995924707
69,0.014582453068519928,74.97735507246377,68.4895833333333440.27934470603222,38.15230619976387
70,0.01482417157874208,75.11322463768117,69.0104166666666640.22254147238502,38.20595156380231
71,0.014598216448324083,74.81884057971014,67.6215277777777940.19277084315003,37.787468925795196
72,0.014705283367557333,73.48278985507247,68.6631944444444438.81414497703322,37.58596522716478
73,0.014602133937651252,74.5697463768116,68.1423611111111140.10671186882945,38.006074483909586
74,0.014562368679767786,74.5697463768116,68.3159722222222139.71411209657455,37.72591543490697
75,0.014557125164651739,74.68297101449275,68.0555555555555639.492574356171566,37.23704866554742
76,0.014582948139454661,73.66394927536231,68.5763888888888938.73229868580266,37.29747323333284
77,0.014507624504218726,75.09057971014492,69.0972222222222139.96322212669418,37.94885481358994
78,0.01460567010202941,72.64492753623189,67.7083333333333437.77910935936595,36.5075833488328
79,0.014432665312322972,75.15851449275362,68.8368055555555639.945616233160884,37.707666158763
80,0.014424900714680212,74.77355072463769,67.8819444444444440.032448444262805,37.50890201492254
81,0.0144633801840075,75.31702898550725,67.8819444444444440.50396644466395,37.6698456601943
82,0.01457905881345873,73.2336956521739,68.4895833333333438.15845218526558,37.126733768846236
83,0.014633343866612254,73.55072463768117,67.7951388888888938.517752463722665,36.72037874257247
84,0.014690761386965744,75.04528985507247,67.7951388888888940.2190871271454,37.721557993267716
85,0.014504109387218569,75.54347826086956,68.0555555555555640.09058969802656,37.53200204805659
86,0.014429815912552648,75.06793478260869,67.5347222222222139.818786982228275,37.329816409519054
87,0.014380682823201258,74.68297101449275,68.1423611111111139.52080060831802,37.43691770178968
88,0.014352164267947321,75.47554347826086,67.187540.60935315359951,37.556695875974206
89,0.014362808313531464,75.04528985507247,67.8819444444444439.79158562056425,37.185657271411706
90,0.014512655824614052,75.79257246376811,68.0555555555555640.751828396542756,38.04076074421182
91,0.014421636458933627,75.74728260869566,68.4895833333333440.7134063934363,37.99514551171583
92,0.014188738780541775,75.33967391304348,67.9687540.370432344407334,37.66387941691501
93,0.014783472956374192,73.91304347826086,67.8819444444444439.70744841118412,37.71424653769989
94,0.014562697475050481,72.96195652173914,68.1423611111111137.83372365337755,36.8744292859068
95,0.014417605223620735,75.33967391304348,68.3159722222222140.152881247646796,37.76852935517471
96,0.014724663659370241,74.72826086956522,68.1423611111111140.19307142001334,37.84793637727183
97,0.014668818409567465,73.66394927536231,67.2743055555555639.19705440375047,37.16591261355756
98,0.014687647467682276,75.33967391304348,67.9687540.480520170806756,37.82990737208428
99,0.014490367115691209,74.95471014492753,68.3159722222222139.80365395241623,37.58920018318535
100,0.014325835418526346,75.36231884057972,68.0555555555555639.95387870366546,37.46141975301236
